01096.*A,LLQ,MONTICELLO MUNI/ELLIS FIELD,MONTICELLO,AR,ASW,AOK,PU,33-38-18.8000N,091-45-03.6000W,PU,,General Aviation,,N,100LLA,SURV,22,13800 
06183.1*A,MXO,MONTICELLO RGNL,MONTICELLO,IA,ACE,NONE,PU,42-13-13.3074N,091-09-47.8780W,PU,,General Aviation,,N,100LLA,CHTR  INSTR  RNTL,34,10850 
02692.*A,MTJ,MONTROSE RGNL,MONTROSE,CO,ANM,DEN,PU,38-30-35.3000N,107-53-39.3000W,PU,I B S 05/1973,Primary,Non-Hub,N,100LLA+,AMB  INSTR  RNTL,71,27680 
19524.4*A,12S,MONUMENT MUNI,MONUMENT,OR,ANM,SEA,PU,44-49-53.5000N,119-25-46.8000W,PU,,NON-NPIAS,,N,,,0,130 
00385.2*A,3M5,MOONTOWN,HUNTSVILLE,AL,ASO,JAN,PU,34-44-50.5000N,086-27-39.5000W,PR,,NON-NPIAS,,N,100LL,GLD  INSTR  RNTL,85,15784 
23785.1*A,DUX,MOORE COUNTY,DUMAS,TX,ASW,TEX,PU,35-51-26.7504N,102-00-47.9133W,PU,,General Aviation,,N,100LLA,AGRI,10,7230 
17016.*A,SOP,MOORE COUNTY,PINEHURST/SOUTHERN PINES,NC,ASO,MEM,PU,35-14-14.7000N,079-23-20.5000W,PU,IV A S 10/1975,General Aviation,,N,100LLA,AFRT  CHTR  INSTR  RNTL,85,12625 
23109.1*A,MOR,MOORE-MURRELL,MORRISTOWN,TN,ASO,MEM,PU,36-10-45.8000N,083-22-31.6000W,PU,,General Aviation,,N,100LLA,AFRT  CHTR  INSTR  RNTL,40,49500 
19103.6*A,MDF,MOORELAND MUNI,MOORELAND,OK,ASW,AOK,PU,36-29-05.1600N,099-11-39.0000W,PU,,General Aviation,,N,MOGAS,,12,1300 
15128.01*A,1E8,MOORES,DEGRASSE,NY,AEA,NYC,PU,44-23-16.5000N,075-03-58.8000W,PR,,NON-NPIAS,,N,,,7,3500 
10109.1*A,6Y0,MOORESTOWN AIRPARK,MOORESTOWN,MI,AGL,DET,PU,44-27-45.0430N,084-59-45.1480W,PR,,NON-NPIAS,,N,,,0,300 
10836.51*A,JKJ,MOORHEAD MUNI,MOORHEAD,MN,AGL,DMA,PU,46-50-21.4000N,096-39-50.5000W,PU,,General Aviation,,N,100LLA,INSTR  RNTL  SALES  SURV,32,9000 
04263.*A,1U1,MOOSE CREEK /USFS/,MOOSE CREEK RANGER STATION,ID,ANM,HLN,PU,46-07-14.7030N,114-55-38.4000W,PU,,NON-NPIAS,,N,,,0,560 
10837.*A,MZH,MOOSE LAKE CARLTON COUNTY,MOOSE LAKE,MN,AGL,DMA,PU,46-25-07.0000N,092-48-17.2000W,PU,,General Aviation,,N,100LL,SALES,9,4900 
08050.1*C,60B,MOOSE RIVER,JACKMAN,ME,ANE,NONE,PU,45-38-00.1680N,070-15-58.2430W,PR,,NON-NPIAS,,N,,,2,3000 
10838.*A,JMR,MORA MUNI,MORA,MN,AGL,DMA,PU,45-53-21.2000N,093-16-16.2000W,PU,,General Aviation,,N,100LLA,CHTR  SALES  SURV,24,15000 
17823.*A,I73,MORAINE AIR PARK,DAYTON,OH,AGL,DET,PU,39-40-55.5950N,084-14-23.9700W,PR,,NON-NPIAS,,N,100LL,INSTR  RNTL,118,19188 
07286.*A,SYM,MOREHEAD-ROWAN COUNTY CLYDE A THOMAS RGNL,MOREHEAD,KY,ASO,MEM,PU,38-12-54.0000N,083-35-15.4000W,PU,,General Aviation,,N,100LLA+,INSTR  RNTL  SALES,31,24290 
07421.*A,BQP,MOREHOUSE MEMORIAL,BASTROP,LA,ASW,LNM,PU,32-45-21.9000N,091-52-50.1000W,PU,,General Aviation,,N,100LL,,13,30200 
10843.*A,22Y,MOREY'S,MOTLEY,MN,AGL,DMA,PU,46-19-24.8730N,094-38-19.0490W,PR,,NON-NPIAS,,N,,,1,2625 
25213.*A,42U,MORGAN COUNTY,MORGAN,UT,ANM,DEN,PU,41-08-55.2320N,111-46-01.7350W,PU,,NON-NPIAS,,N,,,56,4318 
18125.*A,I71,MORGAN COUNTY,MC CONNELSVILLE,OH,AGL,DET,PU,39-39-15.2580N,081-48-11.4810W,PU,,NON-NPIAS,,N,100LL,,4,5625 
20972.*A,O03,MORGANTOWN,MORGANTOWN,PA,AEA,HAR,PU,40-09-25.3490N,075-52-13.7610W,PR,,NON-NPIAS,,N,100LL,GLD  INSTR,24,10250 
26768.*A,MGW,MORGANTOWN MUNI-WALTER L BILL HART FLD,MORGANTOWN,WV,AEA,BKW,PU,39-38-36.9435N,079-55-03.1691W,PU,I A S 04/1981,Primary,Non-Hub,Y,100LLA,AMB  CHTR  INSTR,48,45228 
14665.32*A,0E0,MORIARTY,MORIARTY,NM,ASW,LNM,PU,34-58-41.4000N,106-00-00.1000W,PU,,General Aviation,,N,100LLA,GLD  TOW,35,29565 
06492.*A,K61,MORITZ MEMORIAL,BELOIT,KS,ACE,NONE,PU,39-28-16.1480N,098-07-43.6220W,PU,,General Aviation,,N,100LLA,AGRI  INSTR  RNTL  SALES,9,20000 
05951.*A,Y76,MORNINGSTAR FIELD,DES MOINES,IA,ACE,NONE,PU,41-39-15.5350N,093-38-28.0450W,PR,,NON-NPIAS,,N,,,56,19600 
01101.1*A,BDQ,MORRILTON MUNI,MORRILTON,AR,ASW,AOK,PU,35-08-10.3030N,092-42-48.5900W,PU,,General Aviation,,N,100LLA,AGRI  INSTR  RNTL,34,7400 
10842.*A,MOX,MORRIS MUNI - CHARLIE SCHMIDT FLD,MORRIS,MN,AGL,DMA,PU,45-33-57.4855N,095-58-01.8728W,PU,,General Aviation,,N,100LLA,INSTR  SALES,18,5906 
04876.*A,C09,MORRIS MUNI - JAMES R WASHBURN FIELD,MORRIS,IL,AGL,CHI,PU,41-25-26.6000N,088-25-07.1000W,PU,,General Aviation,,N,100LL80   A,INSTR  PAJA  RNTL  SALES,60,42300 
14031.*A,MMU,MORRISTOWN MUNI,MORRISTOWN,NJ,AEA,HAR,PU,40-47-57.6000N,074-24-53.6000W,PU,,Commercial Service,,Y,100LLA    A+,CHTR  INSTR  RNTL,191,69147 
25496.1*A,MVL,MORRISVILLE-STOWE STATE,MORRISVILLE,VT,ANE,NONE,PU,44-32-04.6000N,072-36-50.4000W,PU,,General Aviation,,N,100LLA,GLD  INSTR  RNTL  TOW,19,11976 
18230.*A,4I9,MORROW COUNTY,MOUNT GILEAD,OH,AGL,DET,PU,40-31-28.3000N,082-51-00.2000W,PU,,General Aviation,,N,,AGRI,16,22608 
50500.7*C,KMY,MOSER BAY,MOSER BAY,AK,AAL,NONE,PU,57-01-32.1080N,154-08-45.3070W,PR,,NON-NPIAS,,N,,,0,100 
26305.*A,W20,MOSES LAKE MUNI,MOSES LAKE,WA,ANM,SEA,PU,47-08-31.2150N,119-14-16.3750W,PU,,NON-NPIAS,,N,,INSTR  RNTL  SALES,41,21500 
00561.*A,06A,MOTON FIELD MUNI,TUSKEGEE,AL,ASO,JAN,PU,32-27-37.7000N,085-40-48.1000W,PU,,General Aviation,,N,100LLA+,INSTR  PAJA  RNTL,6,19530 
17426.*A,3P3,MOTT MUNI,MOTT,ND,AGL,DMA,PU,46-21-32.9910N,102-19-41.6840W,PU,,General Aviation,,N,100LL,AGRI,8,2300 
13345.01*A,5M3,MOULTONBORO,MOULTONBORO,NH,ANE,NONE,PU,43-46-06.2670N,071-23-12.2600W,PR,,NON-NPIAS,,N,100LL,,17,4700 
03935.*A,MGR,MOULTRIE MUNI,MOULTRIE,GA,ASO,ATL,PU,31-05-05.7000N,083-48-11.7000W,PU,,General Aviation,,N,100LLA1,INSTR  RNTL  SALES,32,15500 
06785.11*A,47K,MOUNDRIDGE MUNI,MOUNDRIDGE,KS,ACE,NONE,PU,38-12-32.7300N,097-30-09.8100W,PU,,NON-NPIAS,,N,100LLMOGAS,SALES,14,9600 
16941.1*A,MWK,MOUNT AIRY/SURRY COUNTY,MOUNT AIRY,NC,ASO,MEM,PU,36-27-35.0000N,080-33-10.7000W,PU,,General Aviation,,N,100LLA1+,INSTR  RNTL,51,17200 
04886.*A,AJG,MOUNT CARMEL MUNI,MOUNT CARMEL,IL,AGL,CHI,PU,38-36-23.5000N,087-43-36.1000W,PU,,General Aviation,,N,100LL,INSTR  RNTL  SALES,14,11000 
04937.2*A,3MY,MOUNT HAWLEY AUXILIARY,PEORIA,IL,AGL,CHI,PU,40-47-44.9411N,089-36-48.4832W,PU,,General Aviation,,N,100LLA,INSTR  RNTL  SALES,62,21000 
16951.1*A,W40,MOUNT OLIVE MUNI,MOUNT OLIVE,NC,ASO,MEM,PU,35-13-17.2346N,078-02-19.0187W,PU,,General Aviation,,N,100LLA1+,AGRI  INSTR,9,14550 
25216.*A,43U,MOUNT PLEASANT,MOUNT PLEASANT,UT,ANM,DEN,PU,39-31-35.5550N,111-28-33.9150W,PU,,NON-NPIAS,,N,,,5,1250 
10121.*A,MOP,MOUNT PLEASANT MUNI,MOUNT PLEASANT,MI,AGL,DET,PU,43-37-17.9000N,084-44-14.3000W,PU,,General Aviation,,N,100LLA,,25,7935 
06194.*A,MPZ,MOUNT PLEASANT MUNI,MOUNT PLEASANT,IA,ACE,NONE,PU,40-56-47.7235N,091-30-39.8505W,PU,,General Aviation,,N,100LLA,AGRI  CHTR  INSTR  RNTL  SURV,21,6285 
24387.03*A,OSA,MOUNT PLEASANT RGNL,MOUNT PLEASANT,TX,ASW,TEX,PU,33-05-48.8000N,094-57-42.3000W,PU,,General Aviation,,N,100LLA,INSTR  RNTL,45,13200 
20999.*A,P45,MOUNT PLEASANT/SCOTTDALE,MOUNT PLEASANT,PA,AEA,HAR,PU,40-06-27.4803N,079-32-35.2046W,PR,,NON-NPIAS,,N,,,16,2000 
04890.21*A,I63,MOUNT STERLING MUNI,MOUNT STERLING,IL,AGL,CHI,PU,39-59-07.4000N,090-48-14.9000W,PU,,General Aviation,,N,100LLA,AGRI,10,3000 
07292.01*A,IOB,MOUNT STERLING-MONTGOMERY COUNTY,MOUNT STERLING,KY,ASO,MEM,PU,38-03-29.3000N,083-58-46.5000W,PU,,General Aviation,,N,100LLA+,CHTR  INSTR  RNTL,83,32440 
04891.*A,MVN,MOUNT VERNON,MOUNT VERNON,IL,AGL,CHI,PU,38-19-24.1000N,088-51-30.6000W,PU,IV A U 05/1973,General Aviation,,N,100LLA,CARGO  CHTR  INSTR  RNTL  SALES,37,20056 
11953.1*A,2MO,MOUNT VERNON MUNI,MOUNT VERNON,MO,ACE,NONE,PU,37-04-06.2050N,093-53-05.7490W,PU,,NON-NPIAS,,N,,PAJA,8,1121 
13452.*A,HIE,MOUNT WASHINGTON RGNL,WHITEFIELD,NH,ANE,NONE,PU,44-22-03.2000N,071-32-44.9000W,PU,,General Aviation,,N,100LL,INSTR,32,7070 
25873.1*A,MKJ,MOUNTAIN EMPIRE,MARION/WYTHEVILLE,VA,AEA,DCA,PU,36-53-41.5000N,081-20-59.8000W,PU,,General Aviation,,N,100LLA,,22,10611 
11950.11*A,1MO,MOUNTAIN GROVE MEMORIAL,MOUNTAIN GROVE,MO,ACE,NONE,PU,37-07-15.1011N,092-18-36.3840W,PU,,General Aviation,,N,,AGRI  INSTR  SURV,10,2780 
04269.*A,U76,MOUNTAIN HOME MUNI,MOUNTAIN HOME,ID,ANM,HLN,PU,43-07-53.8000N,115-43-50.0417W,PU,,General Aviation,,N,100LLA,AGRI  INSTR  RNTL,24,17500 
02341.1*A,L94,MOUNTAIN VALLEY,TEHACHAPI,CA,AWP,LAX,PU,35-06-03.8800N,118-25-23.3010W,PR,,NON-NPIAS,,N,,GLD  INSTR  RNTL  SALES  TOW,18,50000 
90299.*A,CPZ3,MOUNTAIN VIEW,MOUNTAIN VIEW,,,NONE,PU,44-04-10.0000N,077-20-17.0000W,PU,,NON-NPIAS,,N,,,0,0 
11951.*A,MNF,MOUNTAIN VIEW,MOUNTAIN VIEW,MO,ACE,NONE,PU,36-59-34.2000N,091-42-52.1000W,PU,,General Aviation,,N,100LL,,13,730 
01107.2*A,7M2,MOUNTAIN VIEW WILCOX MEMORIAL FIELD,MOUNTAIN VIEW,AR,ASW,AOK,PU,35-51-52.1290N,092-05-25.2190W,PU,,NON-NPIAS,,N,100LL,,19,5650 
50502.*A,MOU,MOUNTAIN VILLAGE,MOUNTAIN VILLAGE,AK,AAL,NONE,PU,62-05-41.2000N,163-40-58.3000W,PU,,Commercial Service,,N,,,0,0 
14667.1*A,M10,MOUNTAINAIR MUNI,MOUNTAINAIR,NM,ASW,LNM,PU,34-32-00.0000N,106-13-26.0000W,PU,,NON-NPIAS,,N,,,0,600 
22436.1*A,LRO,MT PLEASANT RGNL-FAISON FIELD,MOUNT PLEASANT,SC,ASO,ATL,PU,32-53-52.2000N,079-46-58.3000W,PU,,General Aviation,,N,100LLA,INSTR  RNTL,51,29200 
04270.5*A,1U2,MUD LAKE/WEST JEFFERSON COUNTY/,MUD LAKE,ID,ANM,HLN,PU,43-51-03.4000N,112-30-04.9000W,PU,,NON-NPIAS,,N,,AGRI,8,3505 
07170.*A,M21,MUHLENBERG COUNTY,GREENVILLE,KY,ASO,MEM,PU,37-13-34.4300N,087-09-22.9900W,PU,,General Aviation,,N,100LLA+,,19,8690 
90305.*A,CBS4,MULE CREEK,MULE CREEK,,,NONE,PU,59-47-08.0000N,136-34-59.0000W,PU,,NON-NPIAS,,N,,,0,0 
24395.1*A,2T1,MULESHOE MUNI,MULESHOE,TX,ASW,TEX,PU,34-11-06.4910N,102-38-27.9530W,PU,,General Aviation,,N,100LL,,8,2400 
19570.*A,4S9,MULINO STATE,PORTLAND-MULINO,OR,ANM,SEA,PU,45-12-58.7700N,122-35-24.3020W,PU,,General Aviation,,N,100LL,INSTR  PAJA  RNTL,58,21300 
24397.21*A,37F,MUNDAY MUNI,MUNDAY,TX,ASW,TEX,PU,33-28-07.4000N,099-35-10.4000W,PU,,NON-NPIAS,,N,,AGRI,3,1200 
19262.71*A,K49,MUNICIPAL,TEXHOMA,OK,ASW,AOK,PU,36-30-20.2000N,101-48-49.2000W,PU,,NON-NPIAS,,N,100LL,AGRI,10,550 
22748.1*A,8F6,MURDO MUNI,MURDO,SD,AGL,DMA,PU,43-51-05.1400N,100-42-44.0250W,PU,,General Aviation,,N,,AGRI,1,400 
10845.*A,23Y,MURDOCK MUNI,MURDOCK,MN,AGL,DMA,PU,45-13-19.8570N,095-24-04.0890W,PU,,NON-NPIAS,,N,,,0,500 
23118.2*A,MBT,MURFREESBORO MUNI,MURFREESBORO,TN,ASO,MEM,PU,35-52-38.9000N,086-22-39.1000W,PU,,General Aviation,,N,100LLA+,AFRT  AVNCS  CHTR  INSTR  RNTL  SALES,127,40380 
04273.*A,1U3,MURPHY,MURPHY,ID,ANM,HLN,PU,43-12-57.4000N,116-32-54.1000W,PU,,NON-NPIAS,,N,,,0,2550 
04342.5*A,3U0,MURPHY HOT SPRINGS,THREE CREEK,ID,ANM,HLN,PU,42-01-24.8000N,115-20-07.6000W,PU,,NON-NPIAS,,N,,,0,900 
50412.1*C,8K9,MURPHYS PULLOUT,KETCHIKAN,AK,AAL,NONE,PU,55-23-22.7410N,131-44-17.0670W,PU,,General Aviation,,N,,,8,500 
01560.*A,EKA,MURRAY FIELD,EUREKA,CA,AWP,SFO,PU,40-48-12.2000N,124-06-46.0500W,PU,,General Aviation,,N,100LL,CHTR  INSTR  RNTL  SALES,53,65450 
06199.*A,MUT,MUSCATINE MUNI,MUSCATINE,IA,ACE,NONE,PU,41-22-04.4000N,091-08-53.6000W,PU,,General Aviation,,N,100LLA,CHTR  INSTR  RNTL  SALES,29,14106 
10127.*A,MKG,MUSKEGON COUNTY,MUSKEGON,MI,AGL,DET,PU,43-10-03.6182N,086-14-07.5794W,PU,I A S 05/1973,Primary,Non-Hub,Y,100LLA,AFRT  AMB  CARGO  CHTR  INSTR  RNTL  SALES,84,32784 
90308.*A,CYQA,MUSKOKA,MUSKOKA,,,NONE,PU,44-58-29.0000N,079-18-12.0000W,PU,,NON-NPIAS,,N,,,0,0 
24528.2*A,RAS,MUSTANG BEACH,PORT ARANSAS,TX,ASW,TEX,PU,27-48-42.6000N,097-05-19.5000W,PU,,NON-NPIAS,,N,100LL,PAJA,10,4900 
10615.2*A,CNB,MYERS FIELD,CANBY,MN,AGL,DMA,PU,44-43-46.2000N,096-15-57.7000W,PU,,General Aviation,,N,100LLA,AGRI  SALES,24,6720 
08756.*A,1M8,MYRICKS,BERKLEY,MA,ANE,NONE,PU,41-50-20.6000N,071-01-35.3000W,PR,,NON-NPIAS,,N,100LL,,3,2605 
22444.*A,MYR,MYRTLE BEACH INTL,MYRTLE BEACH,SC,ASO,ATL,PU,33-40-47.1000N,078-55-42.0000W,PU,I C S 04/1974,Primary,Small,Y,100LLA,INSTR  RNTL,49,157770 
19529.2*A,16S,MYRTLE CREEK MUNI,MYRTLE CREEK,OR,ANM,SEA,PU,42-59-50.1400N,123-18-55.2500W,PU,,General Aviation,,N,100LL,,6,2280 
50516.7*A,76Z,NAKEEN,NAKEEN,AK,AAL,NONE,PU,58-55-39.3780N,157-02-49.7480W,PR,,NON-NPIAS,,N,,,0,0 
50517.4*A,5NK,NAKNEK,NAKNEK,AK,AAL,NONE,PU,58-44-04.7863N,157-01-30.7575W,PU,,General Aviation,,N,100LL,CARGO,21,7700 
51521.*A,3N0,NAMORIK,NAMORIK ATOLL,,,HNL,PU,05-37-54.0000N,168-07-30.0000E,PU,,NON-NPIAS,,N,,,0,0 
04275.*A,MAN,NAMPA MUNI,NAMPA,ID,ANM,HLN,PU,43-34-52.8000N,116-31-23.0000W,PU,,General Aviation,,N,100LLA    MOGAS,AVNCS  CHTR  GLD  INSTR  RNTL  SALES  TOW,263,72000 
90311.*A,CYCD,NANAIMO,NANAIMO,,,NONE,PU,49-03-16.0000N,123-52-12.0000W,PU,,NON-NPIAS,,N,100LLA1,,0,0 
50519.5*C,78Z,NANCY LAKE,NANCY LAKE,AK,AAL,NONE,PU,61-42-11.9500N,150-00-25.7000W,PU,,NON-NPIAS,,N,,,15,650 
09110.*A,ACK,NANTUCKET MEMORIAL,NANTUCKET,MA,ANE,NONE,PU,41-15-10.7102N,070-03-35.6811W,PU,I B S 05/1973,Primary,Non-Hub,Y,100LLA,AFRT  CHTR,20,119335 
50519.8*A,KEB,NANWALEK,NANWALEK,AK,AAL,NONE,PU,59-21-07.7340N,151-55-30.5610W,PU,,General Aviation,,N,,,0,3100 
01933.*A,APC,NAPA COUNTY,NAPA,CA,AWP,SFO,PU,38-12-47.5000N,122-16-50.5000W,PU,,Reliever,,Y,100LLA,CHTR  INSTR  RNTL  SALES,183,53953 
50520.01*A,WNA,NAPAKIAK,NAPAKIAK,AK,AAL,NONE,PU,60-41-25.2000N,161-58-42.6000W,PU,,General Aviation,,N,,,0,0 
50520.18*A,PKA,NAPASKIAK,NAPASKIAK,AK,AAL,NONE,PU,60-42-10.5000N,161-46-41.9000W,PU,,General Aviation,,N,,,0,0 
03379.*A,APF,NAPLES MUNI,NAPLES,FL,ASO,ORL,PU,26-09-08.7895N,081-46-32.2996W,PU,I A U 01/1983,General Aviation,,Y,100LLA    A+,AGRI  AMB  CHTR  RNTL  SALES,318,95614 
10139.*A,3NP,NAPOLEON,NAPOLEON,MI,AGL,DET,PU,42-10-15.6137N,084-15-33.5114W,PR,,NON-NPIAS,,N,,PAJA,14,4782 
17428.*A,5B5,NAPOLEON MUNI,NAPOLEON,ND,AGL,DMA,PU,46-29-39.9260N,099-45-36.3910W,PU,,NON-NPIAS,,N,100LL,AGRI,4,2960 
05517.*A,C03,NAPPANEE MUNI,NAPPANEE,IN,AGL,CHI,PU,41-26-46.1650N,085-56-09.7650W,PU,,NON-NPIAS,,N,100LL,,17,4239 
10257.1*A,RCT,NARTRON FIELD,REED CITY,MI,AGL,DET,PU,43-54-00.0590N,085-31-00.1820W,PR,,NON-NPIAS,,N,,,0,5 
10847.*A,5C3,NARY NATIONAL-SHEFLAND FIELD,NARY,MN,AGL,DMA,PU,47-22-31.4000N,094-47-55.5000W,PR,,NON-NPIAS,,N,,,2,2200 
23121.*A,BNA,NASHVILLE INTL,NASHVILLE,TN,ASO,MEM,PU,36-07-28.1000N,086-40-41.4000W,PU,I C S 05/1973,Primary,Medium,Y,100LLA,AFRT  AMB  AVNCS  CARGO  CHTR  INSTR  RNTL  SALES,92,176284 
07667.*A,IER,NATCHITOCHES RGNL,NATCHITOCHES,LA,ASW,LNM,PU,31-44-08.5920N,093-05-56.8910W,PU,,General Aviation,,N,100LLA1+,AGRI  CHTR  INSTR,32,16016 
50773.5*C,AK62,NAUKATI BAY,TUXEKAN ISLAND,AK,AAL,NONE,PU,55-50-58.7140N,133-13-40.1790W,PU,,NON-NPIAS,,N,,CARGO,1,300 
14679.*A,1V0,NAVAJO LAKE,NAVAJO DAM,NM,ASW,LNM,PU,36-48-29.8000N,107-39-09.5000W,PU,,General Aviation,,N,,,0,200 
24403.*A,60R,NAVASOTA MUNI,NAVASOTA,TX,ASW,TEX,PU,30-22-01.7000N,096-06-46.6000W,PU,,NON-NPIAS,,N,100LLA,,32,4500 
12824.11*A,AFK,NEBRASKA CITY MUNI,NEBRASKA CITY,NE,ACE,NONE,PU,40-36-23.5000N,095-52-00.0000W,PU,,General Aviation,,N,100LLA,,12,5300 
27408.2*A,DAF,NECEDAH,NECEDAH,WI,AGL,CHI,PU,44-02-00.4000N,090-05-06.4000W,PU,,NON-NPIAS,,N,,INSTR  RNTL,9,8950 
01938.*A,EED,NEEDLES,NEEDLES,CA,AWP,LAX,PU,34-45-58.8486N,114-37-23.8076W,PU,,General Aviation,,N,100LLA,AMB,13,10500 
19507.*A,3S7,NEHALEM BAY STATE,MANZANITA,OR,ANM,SEA,PU,45-41-53.3000N,123-55-46.7000W,PU,,NON-NPIAS,,N,,,0,2310 
18622.31*A,AXV,NEIL ARMSTRONG,WAPAKONETA,OH,AGL,DET,PU,40-29-36.8000N,084-17-53.1000W,PU,,General Aviation,,N,100LLA1+,CHTR  INSTR  RNTL  SALES,30,29456 
19118.*A,O14,NEIL'S SKY RANCH,NINNEKAH,OK,ASW,AOK,PU,34-53-25.4000N,097-59-53.5000W,PR,,NON-NPIAS,,N,,,3,80 
27415.1*A,VIQ,NEILLSVILLE MUNI,NEILLSVILLE,WI,AGL,CHI,PU,44-33-29.2000N,090-30-44.1000W,PU,,General Aviation,,N,100LLMOGAS,INSTR  RNTL,34,7520 
50523.35*A,OUL,NELSON LAGOON,NELSON LAGOON,AK,AAL,NONE,PU,56-00-27.1300N,161-09-37.3220W,PU,,General Aviation,,N,100LL,,0,302 
50524.*A,ENN,NENANA MUNI,NENANA,AK,AAL,NONE,PU,64-32-50.3851N,149-04-26.3107W,PU,,General Aviation,,N,100LLA,,15,6000 
06791.*A,2K7,NEODESHA MUNI,NEODESHA,KS,ACE,NONE,PU,37-26-07.3120N,095-38-46.0280W,PU,,NON-NPIAS,,N,,,2,1220 
11956.1*A,EOS,NEOSHO HUGH ROBINSON,NEOSHO,MO,ACE,NONE,PU,36-48-38.9000N,094-23-30.1000W,PU,,General Aviation,,N,100LLA1+,AGRI  INSTR  SURV,28,2924 
25228.*A,U14,NEPHI MUNI,NEPHI,UT,ANM,DEN,PU,39-44-11.7000N,111-52-12.2000W,PU,,General Aviation,,N,100LLA,,10,3454 
01307.*A,O02,NERVINO,BECKWOURTH,CA,AWP,SFO,PU,39-49-06.7000N,120-21-10.1000W,PU,,General Aviation,,N,100LL,INSTR  RNTL  SALES,16,12000 
06792.4*A,48K,NESS CITY MUNI,NESS CITY,KS,ACE,NONE,PU,38-28-15.9700N,099-54-29.0400W,PU,,General Aviation,,N,,AGRI,4,4000 
27586.01*A,1H9,NEST OF EAGLES,SPOONER,WI,AGL,CHI,PU,45-50-08.2000N,091-48-10.4000W,PR,,NON-NPIAS,,N,,,4,700 
01626.*A,GOO,NEVADA COUNTY AIR PARK,GRASS VALLEY,CA,AWP,SFO,PU,39-13-26.5000N,121-00-11.1000W,PU,,General Aviation,,N,100LLA,AFRT  CHTR  INSTR  RNTL,137,27750 
11959.*A,NVD,NEVADA MUNI,NEVADA,MO,ACE,NONE,PU,37-51-08.9161N,094-18-16.5879W,PU,,General Aviation,,N,100LLA,AGRI,15,2890 
11360.1*A,M72,NEW ALBANY-UNION CO,NEW ALBANY,MS,ASO,JAN,PU,34-32-56.4350N,089-01-27.9700W,PU,,General Aviation,,N,100LL,,14,12300 
09112.*A,EWB,NEW BEDFORD RGNL,NEW BEDFORD,MA,ANE,NONE,PU,41-40-35.6376N,070-57-28.2096W,PU,,Commercial Service,,Y,100LLA,AFRT  CHTR  INSTR  RNTL  SALES,120,56897 
09731.*A,MYCB,NEW BIGHT,NEW BIGHT,,,NONE,PU,24-18-55.2200N,075-27-08.8800W,PU,,NON-NPIAS,,N,,CARGO,0,0 
24407.*A,BAZ,NEW BRAUNFELS RGNL,NEW BRAUNFELS,TX,ASW,TEX,PU,29-42-20.7000N,098-02-35.6000W,PU,,General Aviation,,Y,100LLA,CHTR  INSTR  RNTL,114,43080 
02999.*A,ILG,NEW CASTLE,WILMINGTON,DE,AEA,HAR,PU,39-40-43.4000N,075-36-23.9000W,PU,I B S 05/1973,Primary,Non-Hub,Y,100LLA,AMB  AVNCS  CARGO  INSTR  RNTL  SALES,203,57336 
21029.*A,UCP,NEW CASTLE MUNI,NEW CASTLE,PA,AEA,HAR,PU,41-01-31.4000N,080-24-48.4000W,PU,,General Aviation,,N,100LLA,CHTR  INSTR  RNTL  SALES,54,31569 
05526.1*A,UWL,NEW CASTLE-HENRY CO MUNI,NEW CASTLE,IN,AGL,CHI,PU,39-52-33.0660N,085-19-35.2850W,PU,,General Aviation,,N,100LLA,AFRT  CARGO  CHTR  INSTR  RNTL,20,8861 
06809.*A,IXD,NEW CENTURY AIRCENTER,OLATHE,KS,ACE,NONE,PU,38-49-51.3000N,094-53-25.1000W,PU,,Reliever,,Y,100LLA,AVNCS  CHTR  INSTR  RNTL  SALES  SURV,74,46344 
01419.13*A,C80,NEW COALINGA MUNI,COALINGA,CA,AWP,SFO,PU,36-09-43.6000N,120-17-41.4000W,PU,,General Aviation,,N,100LL,,9,2400 
01943.*A,L88,NEW CUYAMA,NEW CUYAMA,CA,AWP,LAX,PU,34-56-23.8000N,119-41-08.1000W,PR,,NON-NPIAS,,N,,,0,500 
21607.*A,N57,NEW GARDEN,TOUGHKENAMON,PA,AEA,HAR,PU,39-49-49.8950N,075-46-11.0810W,PU,,Reliever,,N,100LL,GLD  INSTR  RNTL  SALES  TOW,87,27332 
06219.*A,1Y5,NEW HAMPTON MUNI,NEW HAMPTON,IA,ACE,NONE,PU,43-05-13.9050N,092-20-35.6370W,PU,,NON-NPIAS,,N,,,3,500 
03539.2*A,X52,NEW HIBISCUS AIRPARK,VERO BEACH,FL,ASO,ORL,PU,27-37-56.1180N,080-31-39.1960W,PR,,NON-NPIAS,,N,,AGRI,13,22000 
27419.*A,8D1,NEW HOLSTEIN MUNI,NEW HOLSTEIN,WI,AGL,CHI,PU,43-56-38.7765N,088-06-53.4301W,PU,,General Aviation,,N,100LL,,14,7900 
02358.*A,1Q4,NEW JERUSALEM,TRACY,CA,AWP,SFO,PU,37-40-40.0000N,121-18-04.3000W,PU,,NON-NPIAS,,N,,,0,4000 
25960.*A,W96,NEW KENT COUNTY,QUINTON,VA,AEA,DCA,PU,37-30-12.3469N,077-07-35.6148W,PU,,General Aviation,,N,100LL,INSTR  RNTL,28,14538 
25767.*A,W90,NEW LONDON,FOREST,VA,AEA,DCA,PU,37-16-18.2200N,079-20-09.2400W,PR,,NON-NPIAS,,N,MOGAS,AGRI  INSTR,52,36510 
